sample_id,physical_state_id,history_regime,history_band,cue_u,omega_true,omega_hat,frequency_valid,appearance_r,appearance_g,appearance_b,appearance_hex,appearance_alpha_hat,color_valid,checkpoint_sha256,test_manifest_id,prediction_source
sample_f092555c9e0e3d54edc4,traj_8100f18e3538c69e887d,short,high,0.2,5.443622043332252,2.9631250000000002,True,218.0,55.0,59.0,#DA373B,0.07679743085739597,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_f092555c9e0e3d54edc4.mp4
sample_f1219c2409b2aeb95449,traj_1423f28fdc90acc516ea,short,high,0.7,5.704652440381287,5.838375,True,64.25,95.0,214.5,#405FD6,0.9054843442872568,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_f1219c2409b2aeb95449.mp4
sample_f172dbbd2e65fa49c720,traj_1cb33bbce03f0647f48a,short,high,0.4,5.9341460016077,2.8701250000000003,True,182.25,68.75,84.0,#B64554,0.2443315522826057,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_f172dbbd2e65fa49c720.mp4
sample_f1f33e7bae0711f77e69,traj_bd97cab6c3360a932cb0,short,high,0.0,5.5154227185174545,3.118125,True,229.0,49.0,46.5,#E5312E,0.009793471941529859,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_f1f33e7bae0711f77e69.mp4
sample_f1fc5c1488a6b8f5ab81,traj_add0c4f7c94222a646c9,short,high,0.5,6.377800347286929,5.95075,True,116.5,93.75,151.0,#745E97,0.6029421942914095,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_f1fc5c1488a6b8f5ab81.mp4
sample_f30dc7eb7250aa1fd6f7,traj_cdd84b48844dfb668741,short,high,0.4,5.369242258389175,3.304125,True,169.0,70.0,90.5,#A9465A,0.3029747238448548,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_f30dc7eb7250aa1fd6f7.mp4
sample_f3195b96c0712763c95b,traj_1724cd39bd03459f4366,short,high,0.2,6.047519334997407,3.1375,True,218.0,56.0,58.0,#DA383A,0.07971816948589464,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_f3195b96c0712763c95b.mp4
sample_f39676bcd90d995e5c87,traj_ac9e39c3ed8a3d842c3c,short,high,0.0,5.794286552573656,2.908875,True,234.0,50.0,47.0,#EA322F,0.0014776722682096287,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_f39676bcd90d995e5c87.mp4
sample_f3a9b81f27d8d64ea3e4,traj_baec71927206fa6445d0,short,high,0.4,5.8812336428838154,3.2305,True,170.25,71.0,92.0,#AA475C,0.2977284682040918,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_f3a9b81f27d8d64ea3e4.mp4
sample_f3c2cd9f5c806e07143f,traj_ea143642a5b67ada76d4,short,high,0.7,5.628618779681624,5.71825,True,65.0,95.0,213.0,#415FD5,0.897421167741757,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_f3c2cd9f5c806e07143f.mp4
sample_f3e0de9858fac107d3be,traj_b5f8b3ffbacee607d6d2,short,high,0.3,5.907696221496585,3.079375,True,204.5,60.0,68.0,#CC3C44,0.13610503585172062,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_f3e0de9858fac107d3be.mp4
sample_f3faa1e57fa8d3c1e51c,traj_1cb33bbce03f0647f48a,short,high,0.1,5.9341460016077,2.777125,True,227.0,53.5,52.25,#E33634,0.03621162204811605,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_f3faa1e57fa8d3c1e51c.mp4
sample_f43bc642ac4056bd2d4e,traj_7dcd33b193f8b22f58ac,short,high,0.6,6.181430467577662,6.024375,True,79.0,95.0,202.0,#4F5FCA,0.8336355582625066,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_f43bc642ac4056bd2d4e.mp4
sample_f461334b4e966a739de6,traj_bd97cab6c3360a932cb0,short,high,1.0,5.5154227185174545,5.95075,True,47.0,95.5,234.0,#2F60EA,0.9998684975499017,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_f461334b4e966a739de6.mp4
sample_f54303edeb54458fc875,traj_46e3a7af138764144298,short,high,0.0,5.954065999315697,2.9631250000000002,True,227.75,50.0,48.0,#E43230,0.022999086404030894,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_f54303edeb54458fc875.mp4
sample_f575aeb0c4804ffb30c6,traj_4988c8e137e14fbdb616,short,high,0.6,5.755549730455171,6.125125,True,81.0,96.0,201.75,#5160CA,0.8333379474543894,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_f575aeb0c4804ffb30c6.mp4
sample_f592dc3601e8a08a5b08,traj_aa1bce432ca9291c4880,short,high,0.3,5.485048972619672,3.335125,True,205.0,58.75,66.25,#CD3B42,0.13670025746795494,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_f592dc3601e8a08a5b08.mp4
sample_f61455f7f965a14c752f,traj_d543f63e7f019fbfb032,short,high,0.5,5.651217558601436,5.900375,True,118.0,90.0,141.0,#765A8D,0.5676476288031893,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_f61455f7f965a14c752f.mp4
sample_f6499e9f6772d70f96c2,traj_afa57b48a28b77b8eaa7,short,high,0.1,6.257884545816158,2.8313750000000004,True,218.75,53.0,54.0,#DB3536,0.05960521580244179,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_f6499e9f6772d70f96c2.mp4
sample_f6bb13ff0785defc74f0,traj_81994316786f38c817ac,short,high,0.7,6.05197367205984,5.815125,True,65.0,96.0,221.0,#4160DD,0.9216799091940976,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_f6bb13ff0785defc74f0.mp4
sample_f6c3e2722866298fa2a2,traj_9f100cec57889fb2136c,short,high,0.5,5.251859925897098,4.625500000000001,True,130.5,89.0,132.0,#825984,0.5177320672185155,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_f6c3e2722866298fa2a2.mp4
sample_f7557355a5efed3260b6,traj_add0c4f7c94222a646c9,short,high,0.9,6.377800347286929,5.923625,True,48.25,93.0,228.0,#305DE4,0.9805168738407021,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_f7557355a5efed3260b6.mp4
sample_f90b516af0c3d9ba9c32,traj_c2cefeccd5d93829fddc,short,high,0.5,6.347506586628662,2.839125,True,149.5,81.0,110.5,#96516E,0.4134748484261233,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_f90b516af0c3d9ba9c32.mp4
sample_f99006be8b80085a2102,traj_5b98db566bd803b665eb,short,high,0.5,5.552428214256782,5.807375,True,120.25,92.0,141.5,#785C8E,0.5672808061792309,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_f99006be8b80085a2102.mp4
sample_fa267882beeef9885c46,traj_393c26308a5bd7baf70a,short,high,0.4,5.2896349346770934,2.8701250000000003,True,178.0,67.0,84.0,#B24354,0.2549486448326458,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_fa267882beeef9885c46.mp4
sample_fb3c98528b526122d5e0,traj_4c7ed236e6fb32b949d7,short,high,1.0,6.101521049483748,5.745375,True,50.0,96.0,230.25,#3260E6,0.9878187204119487,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_fb3c98528b526122d5e0.mp4
sample_fbd1d14b05157e7d570f,traj_7f539cc2424eb56cadad,short,high,1.0,6.246788519498111,5.51675,True,47.5,95.0,228.0,#305FE4,0.9834722183771214,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_fbd1d14b05157e7d570f.mp4
sample_fc2e716beb86b31398da,traj_4c7ed236e6fb32b949d7,short,high,0.1,6.101521049483748,2.91275,True,225.0,52.0,51.0,#E13433,0.03760277954652418,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_fc2e716beb86b31398da.mp4
sample_fd312c1c32037a718560,traj_63e743a4c4c376036ba7,short,high,0.0,6.213176204714653,2.8585000000000003,True,235.0,49.0,46.0,#EB312E,-0.003218349436615819,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_fd312c1c32037a718560.mp4
sample_fd77da20df3499331d47,traj_c08591e32515903cacf5,short,high,0.7,5.37580462430422,5.381125,True,66.0,96.0,213.0,#4260D5,0.8944658232053376,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_fd77da20df3499331d47.mp4
sample_fde78bc1fcc6ebd59064,traj_aa1bce432ca9291c4880,short,high,1.0,5.485048972619672,6.04375,True,47.0,96.0,234.0,#2F60EA,1.0002976108081172,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_fde78bc1fcc6ebd59064.mp4
sample_fe45df3b9ec93a1c52ea,traj_2bd7d855dc7a4a2d9c6e,short,high,0.0,5.453427180974915,2.8275,True,230.0,49.0,48.0,#E63130,0.015617646244566873,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_fe45df3b9ec93a1c52ea.mp4
sample_fe8848aad456c5e40b8b,traj_1eaa2229769e12727f05,short,high,0.5,5.417591009864068,4.598375000000001,True,127.0,91.5,139.0,#7F5C8B,0.544683148307079,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_fe8848aad456c5e40b8b.mp4
sample_febd139254e0f0978669,traj_6c7c5296f8c93f688177,short,high,0.4,5.637553442585289,2.5097500000000004,True,183.0,65.0,80.25,#B74150,0.22581047036350044,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_febd139254e0f0978669.mp4
sample_fed3b13b4c7cb314f089,traj_63e743a4c4c376036ba7,short,high,0.8,6.213176204714653,6.36925,True,56.0,95.0,225.5,#385FE2,0.9527421721436283,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_fed3b13b4c7cb314f089.mp4
sample_fee16483d42d16e62888,traj_82ed657b19b9d57d8080,short,high,0.3,6.0258095778167755,2.99025,True,201.25,60.0,68.0,#C93C44,0.14577738711552837,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_fee16483d42d16e62888.mp4
sample_fee391beb980e1d131e8,traj_9f100cec57889fb2136c,short,high,0.4,5.251859925897098,3.397125,True,181.0,66.0,82.0,#B54252,0.2399158384319371,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_fee391beb980e1d131e8.mp4
sample_ff7030959cabc9607f09,traj_ac9e39c3ed8a3d842c3c,short,high,0.5,5.794286552573656,3.4126250000000002,True,129.0,93.0,139.0,#815D8B,0.5380457351679078,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_ff7030959cabc9607f09.mp4
sample_ff8dad480a71dd53319e,traj_bd875a2d95da8b6d2d70,short,high,0.4,6.2263995909609955,3.4901250000000004,True,182.25,68.25,84.0,#B64454,0.25136347277207166,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_ff8dad480a71dd53319e.mp4
sample_0004bdb330fbfd414e13,traj_cbf50e9bf3e915cda3fc,long,low,0.4,2.784502445783048,2.684125,True,145.5,83.0,117.0,#925375,0.432310844107306,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__low_frequency_circle_11color_64states_54708cc06a2d,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/low_frequency_11color_64states/prediction/predictions/sample_0004bdb330fbfd414e13.mp4
sample_004bb26bc9aeb9e488ec,traj_7eb1f10fb7b5fbdc3a76,long,low,0.1,2.9871925339382104,2.95925,True,219.0,55.0,58.0,#DB373A,0.0706583427922815,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__low_frequency_circle_11color_64states_54708cc06a2d,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/low_frequency_11color_64states/prediction/predictions/sample_004bb26bc9aeb9e488ec.mp4
sample_00837ee5e534a48c6717,traj_166d8c107ba2c89f5f44,long,low,0.2,2.938368242257122,2.8933750000000003,True,202.0,55.25,65.0,#CA3741,0.13503917388776612,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__low_frequency_circle_11color_64states_54708cc06a2d,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/low_frequency_11color_64states/prediction/predictions/sample_00837ee5e534a48c6717.mp4
sample_00e3ce5a448166213bfb,traj_2b6df23bcb76e1181502,long,low,0.7,2.7600923222528033,2.6105,True,73.0,92.0,202.5,#495CCA,0.8485714681210377,True,b54a508499040bc0591f90f583a7d531d737d6237ae3ef5d6064df8a9b8ab423,frequency_color_circle__low_frequency_circle_11color_64states_54708cc06a2d,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/long/low_frequency_11color_64states/prediction/predictions/sample_00e3ce5a448166213bfb.mp4
